user_id,context,restaurant_id,rating
user_219,Late Night Eats,287,4
user_219,Date Night,69,3
user_219,Date Night,80,4
user_219,Date Night,153,4
user_220,Late Night Eats,67,5
user_220,Late Night Eats,317,4
user_220,Late Night Eats,330,5
user_220,Weekend Brunch,67,5
user_220,Weekend Brunch,317,4
user_220,Weekend Brunch,330,5
user_220,Weekend Brunch,120,4
user_220,Quick Lunch,67,5
user_220,Quick Lunch,317,4
user_220,Quick Lunch,330,3
user_220,Date Night,120,4
user_220,Quick Lunch,140,4
user_220,Quick Lunch,149,3
user_220,Date Night,67,3
user_220,Date Night,317,4
user_220,Date Night,330,5
user_220,Quick Lunch,67,4
user_220,Quick Lunch,317,4
user_220,Quick Lunch,330,4
user_220,Quick Lunch,67,4
user_220,Quick Lunch,317,5
user_220,Quick Lunch,330,5
user_220,Weekend Brunch,120,4
user_220,Late Night Eats,67,4
user_220,Late Night Eats,317,4
user_220,Late Night Eats,330,4
user_220,Late Night Eats,67,5
user_220,Late Night Eats,317,5
user_220,Late Night Eats,330,4
user_220,Date Night,120,4
user_220,Weekend Brunch,67,4
user_220,Weekend Brunch,317,5
user_220,Weekend Brunch,330,4
user_220,Late Night Eats,67,4
user_220,Late Night Eats,317,4
user_220,Late Night Eats,330,5
user_221,Group Hang,6,5
user_221,Group Hang,73,4
user_221,Group Hang,6,5
user_221,Group Hang,73,4
user_221,Quick Lunch,6,4
user_221,Quick Lunch,73,3
user_221,Weekend Brunch,82,5
user_221,Weekend Brunch,88,4
user_221,Weekend Brunch,155,5
user_221,Group Hang,6,5
user_221,Group Hang,73,3
user_221,Late Night Eats,82,5
user_221,Late Night Eats,88,4
user_221,Late Night Eats,155,4
user_221,Weekend Brunch,82,4
user_221,Weekend Brunch,88,4
user_221,Weekend Brunch,155,4
user_221,Quick Lunch,6,5
user_221,Quick Lunch,73,4
user_221,Date Night,82,4
user_221,Date Night,88,5
user_221,Date Night,155,4
user_221,Weekend Brunch,82,5
user_221,Weekend Brunch,88,5
user_221,Weekend Brunch,155,4
user_221,Date Night,82,5
user_221,Date Night,88,4
user_221,Date Night,155,4
user_221,Date Night,82,5
user_221,Date Night,88,5
user_221,Date Night,155,3
user_221,Date Night,82,4
user_221,Date Night,88,3
user_221,Date Night,155,3
user_221,Weekend Brunch,82,4
user_221,Weekend Brunch,88,5
user_221,Weekend Brunch,155,4
user_221,Group Hang,6,5
user_221,Group Hang,73,4
user_222,Quick Lunch,1,3
user_222,Quick Lunch,106,4
user_222,Quick Lunch,228,4
user_222,Date Night,40,5
user_222,Date Night,184,5
user_222,Date Night,299,4
user_222,Group Hang,263,3
user_222,Weekend Brunch,310,5
user_222,Quick Lunch,1,4
user_222,Quick Lunch,106,4
user_222,Quick Lunch,228,3
user_222,Date Night,1,4
user_222,Date Night,106,4
user_222,Date Night,228,4
user_222,Date Night,123,5
user_222,Date Night,143,4
user_222,Group Hang,263,4
user_222,Group Hang,263,4
user_222,Late Night Eats,40,5
user_222,Late Night Eats,184,5
user_222,Late Night Eats,299,3
user_222,Weekend Brunch,263,4
user_222,Weekend Brunch,263,5
user_222,Late Night Eats,263,3
user_222,Group Hang,263,4
user_222,Quick Lunch,161,4
user_222,Quick Lunch,305,4
user_223,Weekend Brunch,243,5
user_223,Weekend Brunch,316,4
user_223,Group Hang,243,4
user_223,Group Hang,316,4
user_223,Late Night Eats,147,4
user_223,Late Night Eats,191,3
user_223,Late Night Eats,209,4
user_223,Weekend Brunch,243,4
user_223,Weekend Brunch,316,4
user_223,Group Hang,100,5
user_223,Group Hang,201,5
user_223,Late Night Eats,243,5
user_223,Late Night Eats,316,5
user_223,Group Hang,243,4
user_223,Group Hang,316,3
user_223,Group Hang,100,5
user_223,Group Hang,201,4
user_223,Late Night Eats,147,5
user_223,Late Night Eats,191,4
user_223,Late Night Eats,209,5
user_223,Late Night Eats,147,4
user_223,Late Night Eats,191,4
user_223,Late Night Eats,209,5
user_223,Date Night,243,5
user_223,Date Night,316,4
user_223,Quick Lunch,62,4
user_223,Quick Lunch,175,4
user_223,Quick Lunch,199,4
user_223,Late Night Eats,243,5
user_223,Late Night Eats,316,4
user_223,Quick Lunch,21,4
user_223,Quick Lunch,84,5
user_223,Quick Lunch,113,4
user_223,Late Night Eats,243,4
user_223,Late Night Eats,316,4
user_224,Date Night,10,5
user_224,Date Night,276,4
user_224,Group Hang,10,5
user_224,Group Hang,276,4
user_224,Late Night Eats,10,5
user_224,Late Night Eats,276,3
user_224,Group Hang,10,5
user_224,Group Hang,276,4
user_224,Late Night Eats,10,5
user_224,Late Night Eats,276,4
user_224,Weekend Brunch,10,5
user_224,Weekend Brunch,276,4
user_224,Quick Lunch,115,5
user_224,Quick Lunch,193,2
user_224,Quick Lunch,230,2
user_224,Quick Lunch,115,4
user_224,Quick Lunch,193,4
user_224,Quick Lunch,230,3
user_224,Group Hang,10,5
user_224,Group Hang,276,5
user_224,Weekend Brunch,10,5
user_224,Weekend Brunch,276,4
user_224,Date Night,10,5
user_224,Date Night,276,4
user_224,Group Hang,10,5
user_224,Group Hang,276,5
user_224,Date Night,10,5
user_224,Date Night,276,4
user_224,Date Night,10,5
user_224,Date Night,276,5
user_224,Group Hang,10,5
user_224,Group Hang,276,5
user_225,Late Night Eats,205,5
user_225,Late Night Eats,232,3
user_225,Late Night Eats,268,5
user_225,Weekend Brunch,205,4
user_225,Weekend Brunch,232,5
user_225,Weekend Brunch,268,5
user_225,Weekend Brunch,205,4
user_225,Weekend Brunch,232,4
user_225,Weekend Brunch,268,5
user_225,Late Night Eats,205,4
user_225,Late Night Eats,232,4
user_225,Late Night Eats,268,5
user_225,Late Night Eats,205,5
user_225,Late Night Eats,232,4
user_225,Late Night Eats,268,5
user_225,Date Night,152,4
user_225,Weekend Brunch,205,5
user_225,Weekend Brunch,232,4
user_225,Weekend Brunch,268,5
user_225,Group Hang,205,5
user_225,Group Hang,232,5
user_225,Group Hang,268,4
user_225,Quick Lunch,75,5
user_225,Quick Lunch,196,4
user_225,Quick Lunch,214,4
user_225,Late Night Eats,205,4
user_225,Late Night Eats,232,3
user_225,Late Night Eats,268,4
user_225,Group Hang,205,4
user_225,Group Hang,232,5
user_225,Group Hang,268,5
user_225,Date Night,205,4
user_225,Date Night,232,4
user_225,Date Night,268,4
user_225,Group Hang,205,5
user_225,Group Hang,232,4
user_225,Group Hang,268,5
user_225,Quick Lunch,182,4
user_225,Group Hang,205,5
user_225,Group Hang,232,3
user_225,Group Hang,268,4
user_226,Group Hang,15,5
user_226,Group Hang,259,5
user_226,Quick Lunch,13,4
user_226,Quick Lunch,204,5
user_226,Late Night Eats,99,4
user_226,Late Night Eats,101,4
user_226,Late Night Eats,141,5
user_226,Late Night Eats,60,2
user_226,Late Night Eats,107,4
user_226,Late Night Eats,334,4
user_226,Quick Lunch,60,4
user_226,Quick Lunch,107,3
user_226,Quick Lunch,334,4
user_226,Weekend Brunch,4,5
user_226,Weekend Brunch,118,4
user_226,Weekend Brunch,194,4
user_226,Date Night,4,4
user_226,Date Night,118,5
user_226,Date Night,194,5
user_226,Date Night,4,5
user_226,Date Night,118,4
user_226,Date Night,194,4
user_226,Date Night,4,5
user_226,Date Night,118,5
user_226,Date Night,194,5
user_226,Late Night Eats,13,4
user_226,Late Night Eats,204,4
user_226,Quick Lunch,33,4
user_226,Quick Lunch,151,3
user_226,Quick Lunch,160,5
user_226,Late Night Eats,99,4
user_226,Late Night Eats,101,4
user_226,Late Night Eats,141,3
user_226,Group Hang,33,4
user_226,Group Hang,151,5
user_226,Group Hang,160,4
user_226,Date Night,4,5
user_226,Date Night,118,5
user_226,Date Night,194,5
user_226,Quick Lunch,60,4
user_226,Quick Lunch,107,5
user_226,Quick Lunch,334,5
user_227,Quick Lunch,77,5
user_227,Quick Lunch,81,5
user_227,Quick Lunch,333,4
user_227,Group Hang,243,4
user_227,Group Hang,316,5
user_227,Date Night,243,5
user_227,Date Night,316,5
user_227,Group Hang,137,5
user_227,Group Hang,200,5
user_227,Group Hang,237,5
user_227,Group Hang,243,5
user_227,Group Hang,316,5
user_227,Date Night,147,5
user_227,Date Night,191,4
user_227,Date Night,209,5
user_227,Weekend Brunch,243,5
user_227,Weekend Brunch,316,5
user_227,Group Hang,243,5
user_227,Group Hang,316,4
user_227,Group Hang,137,5
user_227,Group Hang,200,5
user_227,Group Hang,237,5
user_227,Quick Lunch,137,5
user_227,Quick Lunch,200,5
user_227,Quick Lunch,237,5
user_227,Quick Lunch,77,5
user_227,Quick Lunch,81,5
user_227,Quick Lunch,333,4
user_227,Late Night Eats,243,4
user_227,Late Night Eats,316,4
user_227,Weekend Brunch,243,5
user_227,Weekend Brunch,316,5
user_227,Weekend Brunch,243,5
user_227,Weekend Brunch,316,5
user_227,Group Hang,243,4
user_227,Group Hang,316,5
user_228,Quick Lunch,53,4
user_228,Quick Lunch,150,5
user_228,Quick Lunch,66,4
user_228,Quick Lunch,83,4
user_228,Quick Lunch,159,4
user_228,Quick Lunch,53,4
user_228,Quick Lunch,150,5
user_229,Late Night Eats,263,5
user_229,Date Night,123,4
user_229,Date Night,143,5
user_229,Late Night Eats,263,4
user_229,Group Hang,40,5
user_229,Group Hang,184,5
user_229,Group Hang,299,4
user_229,Weekend Brunch,40,5
user_229,Weekend Brunch,184,5
user_229,Weekend Brunch,299,5
user_229,Weekend Brunch,310,5
user_229,Late Night Eats,263,3
user_229,Weekend Brunch,310,5
user_229,Date Night,263,3
user_229,Group Hang,40,5
user_229,Group Hang,184,5
user_229,Group Hang,299,5
user_229,Weekend Brunch,263,5
user_229,Weekend Brunch,310,5
user_229,Date Night,123,5
user_229,Date Night,143,4
user_229,Late Night Eats,1,4
user_229,Late Night Eats,106,4
user_229,Late Night Eats,228,5
user_229,Date Night,310,4
user_230,Late Night Eats,129,4
user_230,Late Night Eats,331,4
user_230,Weekend Brunch,112,3
user_230,Weekend Brunch,208,5
user_230,Group Hang,51,5
user_230,Group Hang,65,4
user_230,Group Hang,224,5
user_230,Group Hang,114,5
user_230,Date Night,114,5
user_230,Late Night Eats,39,5
user_230,Late Night Eats,244,5
user_230,Late Night Eats,292,4
user_230,Weekend Brunch,39,4
user_230,Weekend Brunch,244,5
user_230,Weekend Brunch,292,4
user_230,Weekend Brunch,112,3
user_230,Weekend Brunch,208,4
user_230,Late Night Eats,39,4
user_230,Late Night Eats,244,5
user_230,Late Night Eats,292,5
user_230,Quick Lunch,169,5
user_230,Weekend Brunch,112,3
user_230,Weekend Brunch,208,4
user_230,Quick Lunch,39,5
user_230,Quick Lunch,244,5
user_230,Quick Lunch,292,4
user_230,Late Night Eats,5,5
user_230,Late Night Eats,210,5
user_230,Date Night,114,5
user_230,Quick Lunch,261,5
user_231,Weekend Brunch,82,5
user_231,Weekend Brunch,88,4
user_231,Weekend Brunch,155,4
user_231,Late Night Eats,185,4
user_231,Late Night Eats,238,4
user_231,Group Hang,6,5
user_231,Group Hang,73,4
user_231,Date Night,82,5
user_231,Date Night,88,4
user_231,Date Night,155,4
user_231,Late Night Eats,6,4
user_231,Late Night Eats,73,4
user_231,Weekend Brunch,82,5
user_231,Weekend Brunch,88,4
user_231,Weekend Brunch,155,5
user_231,Quick Lunch,6,5
user_231,Quick Lunch,73,3
user_231,Weekend Brunch,82,4
user_231,Weekend Brunch,88,4
user_231,Weekend Brunch,155,5
user_231,Quick Lunch,6,4
user_231,Quick Lunch,73,4
user_231,Weekend Brunch,82,5
user_231,Weekend Brunch,88,4
user_231,Weekend Brunch,155,4
user_231,Quick Lunch,6,5
user_231,Quick Lunch,73,3
user_231,Date Night,82,5
user_231,Date Night,88,4
user_231,Date Night,155,5
user_231,Weekend Brunch,82,4
user_231,Weekend Brunch,88,3
user_231,Weekend Brunch,155,4
user_231,Date Night,82,4
user_231,Date Night,88,5
user_231,Date Night,155,5
user_231,Date Night,82,5
user_231,Date Night,88,4
user_231,Date Night,155,4
user_232,Date Night,137,5
user_232,Date Night,200,5
user_232,Date Night,237,5
user_232,Late Night Eats,137,5
user_232,Late Night Eats,200,5
user_232,Late Night Eats,237,4
user_232,Quick Lunch,23,5
user_232,Quick Lunch,157,4
user_232,Quick Lunch,189,4
user_232,Quick Lunch,267,4
user_232,Quick Lunch,319,5
user_232,Quick Lunch,54,5
user_232,Quick Lunch,174,3
user_232,Quick Lunch,195,4
user_232,Quick Lunch,267,4
user_232,Quick Lunch,319,4
user_232,Group Hang,23,5
user_232,Group Hang,157,5
user_232,Group Hang,189,4
user_232,Date Night,173,5
user_232,Quick Lunch,124,5
user_232,Quick Lunch,249,5
user_232,Late Night Eats,42,4
user_232,Late Night Eats,85,4
user_232,Late Night Eats,170,3
user_232,Group Hang,2,5
user_232,Group Hang,223,5
user_232,Group Hang,278,5
user_232,Group Hang,2,5
user_232,Group Hang,223,4
user_232,Group Hang,278,5
user_232,Group Hang,124,5
user_232,Group Hang,249,5
user_232,Weekend Brunch,137,5
user_232,Weekend Brunch,200,5
user_232,Weekend Brunch,237,5
user_232,Late Night Eats,137,3
user_232,Late Night Eats,200,5
user_232,Late Night Eats,237,5
user_233,Date Night,325,5
user_233,Late Night Eats,325,5
user_233,Weekend Brunch,95,5
user_233,Weekend Brunch,133,5
user_233,Late Night Eats,95,5
user_233,Late Night Eats,133,4
user_233,Date Night,95,4
user_233,Date Night,133,5
user_233,Late Night Eats,95,5
user_233,Late Night Eats,133,4
user_233,Date Night,95,5
user_233,Date Night,133,4
user_233,Group Hang,95,5
user_233,Group Hang,133,4
user_233,Late Night Eats,115,4
user_233,Late Night Eats,193,5
user_233,Late Night Eats,230,5
user_233,Weekend Brunch,10,5
user_233,Weekend Brunch,276,5
user_233,Weekend Brunch,95,5
user_233,Weekend Brunch,133,5
user_233,Weekend Brunch,10,5
user_233,Weekend Brunch,276,5
user_233,Weekend Brunch,95,5
user_233,Weekend Brunch,133,4
user_233,Group Hang,95,4
user_233,Group Hang,133,4
user_233,Quick Lunch,34,2
user_233,Quick Lunch,125,4
user_233,Quick Lunch,283,4
user_234,Group Hang,66,5
user_234,Group Hang,83,4
user_234,Group Hang,159,4
user_234,Group Hang,66,5
user_234,Group Hang,83,3
user_234,Group Hang,159,4
user_234,Date Night,66,5
user_234,Date Night,83,4
user_234,Date Night,159,5
user_234,Date Night,66,5
user_234,Date Night,83,5
user_234,Date Night,159,4
user_234,Weekend Brunch,66,5
user_234,Weekend Brunch,83,3
user_234,Weekend Brunch,159,5
user_234,Late Night Eats,53,4
user_234,Late Night Eats,150,4
user_234,Late Night Eats,66,4
user_234,Late Night Eats,83,4
user_234,Late Night Eats,159,4
user_234,Weekend Brunch,66,5
user_234,Weekend Brunch,83,4
user_234,Weekend Brunch,159,5
user_234,Date Night,66,4
user_234,Date Night,83,5
user_234,Date Night,159,5
user_234,Quick Lunch,36,3
user_234,Quick Lunch,50,3
user_234,Quick Lunch,181,5
user_234,Group Hang,66,4
user_234,Group Hang,83,5
user_234,Group Hang,159,4
user_234,Group Hang,66,5
user_234,Group Hang,83,4
user_234,Group Hang,159,5
user_234,Late Night Eats,66,3
user_234,Late Night Eats,83,4
user_234,Late Night Eats,159,5
user_235,Late Night Eats,10,5
user_235,Late Night Eats,276,4
user_235,Group Hang,95,4
user_235,Group Hang,133,5
user_235,Quick Lunch,115,4
user_235,Quick Lunch,193,5
user_235,Quick Lunch,230,4
user_235,Quick Lunch,95,4
user_235,Quick Lunch,133,3
user_235,Weekend Brunch,10,5
user_235,Weekend Brunch,276,3
user_235,Quick Lunch,325,5
user_235,Date Night,10,5
user_235,Date Night,276,3
user_235,Late Night Eats,95,4
user_235,Late Night Eats,133,4
user_235,Quick Lunch,115,3
user_235,Quick Lunch,193,5
user_235,Quick Lunch,230,4
user_235,Weekend Brunch,10,5
user_235,Weekend Brunch,276,3
user_235,Late Night Eats,95,4
user_235,Late Night Eats,133,4
user_235,Late Night Eats,95,4
user_235,Late Night Eats,133,3
user_235,Group Hang,95,5
user_235,Group Hang,133,4
user_235,Quick Lunch,115,4
user_235,Quick Lunch,193,4
user_235,Quick Lunch,230,3
user_235,Group Hang,115,5
user_235,Group Hang,193,4
user_235,Group Hang,230,5
user_236,Group Hang,109,4
user_236,Group Hang,287,4
user_236,Group Hang,69,4
user_236,Group Hang,80,4
user_236,Group Hang,153,3
user_236,Late Night Eats,163,4
user_236,Late Night Eats,314,4
user_236,Late Night Eats,163,3
user_236,Late Night Eats,314,4
user_236,Quick Lunch,7,4
user_236,Quick Lunch,9,4
user_236,Weekend Brunch,163,5
user_236,Weekend Brunch,314,4
user_236,Late Night Eats,163,4
user_236,Late Night Eats,314,3
user_236,Date Night,163,5
user_236,Date Night,314,4
user_236,Group Hang,7,5
user_236,Group Hang,9,4
user_236,Quick Lunch,49,4
user_236,Quick Lunch,130,4
user_236,Quick Lunch,7,4
user_236,Quick Lunch,9,4
user_236,Weekend Brunch,163,5
user_236,Weekend Brunch,314,4
user_236,Late Night Eats,163,4
user_236,Late Night Eats,314,4
user_236,Weekend Brunch,163,5
user_236,Weekend Brunch,314,4
user_236,Late Night Eats,163,4
user_236,Late Night Eats,314,3
user_237,Late Night Eats,53,3
user_237,Late Night Eats,150,4
user_237,Quick Lunch,53,4
user_237,Quick Lunch,150,4
user_237,Group Hang,66,4
user_237,Group Hang,83,4
user_237,Group Hang,159,4
user_237,Late Night Eats,53,4
user_237,Late Night Eats,150,4
user_237,Late Night Eats,66,5
user_237,Late Night Eats,83,3
user_237,Late Night Eats,159,3
user_237,Quick Lunch,66,4
user_237,Quick Lunch,83,5
user_237,Quick Lunch,159,3
user_237,Quick Lunch,53,4
user_237,Quick Lunch,150,4
user_238,Quick Lunch,53,3
user_238,Quick Lunch,150,4
user_238,Quick Lunch,212,3
user_238,Quick Lunch,326,3
user_238,Late Night Eats,53,4
user_238,Late Night Eats,150,5
user_238,Late Night Eats,66,4
user_238,Late Night Eats,83,4
user_238,Late Night Eats,159,4
user_238,Group Hang,66,4
user_238,Group Hang,83,4
user_238,Group Hang,159,3
user_238,Late Night Eats,53,2
user_238,Late Night Eats,150,5
user_238,Group Hang,66,5
user_238,Group Hang,83,5
user_238,Group Hang,159,5
user_238,Quick Lunch,53,3
user_238,Quick Lunch,150,4
user_238,Quick Lunch,66,5
user_238,Quick Lunch,83,5
user_238,Quick Lunch,159,4
user_238,Weekend Brunch,66,5
user_238,Weekend Brunch,83,4
user_238,Weekend Brunch,159,4
user_238,Date Night,66,5
user_238,Date Night,83,4
user_238,Date Night,159,4
user_238,Quick Lunch,212,3
user_238,Quick Lunch,326,5
user_238,Group Hang,53,2
user_238,Group Hang,150,3
user_238,Late Night Eats,66,5
user_238,Late Night Eats,83,4
user_238,Late Night Eats,159,4
user_238,Quick Lunch,66,4
user_238,Quick Lunch,83,5
user_238,Quick Lunch,159,3
user_239,Late Night Eats,102,5
user_239,Late Night Eats,126,4
user_239,Late Night Eats,250,5
user_239,Late Night Eats,59,3
user_239,Late Night Eats,156,3
user_239,Late Night Eats,247,3
user_239,Late Night Eats,59,3
user_239,Late Night Eats,156,4
user_239,Late Night Eats,247,4
user_239,Quick Lunch,72,5
user_239,Late Night Eats,72,4
user_239,Late Night Eats,72,5
user_239,Group Hang,102,4
user_239,Group Hang,126,5
user_239,Group Hang,250,4
user_239,Group Hang,72,4
user_239,Weekend Brunch,8,5
user_239,Weekend Brunch,18,5
user_239,Weekend Brunch,187,5
user_239,Late Night Eats,14,4
user_239,Late Night Eats,96,4
user_239,Late Night Eats,197,4
user_239,Late Night Eats,48,4
user_239,Late Night Eats,78,5
user_239,Late Night Eats,218,4
user_239,Weekend Brunch,71,2
user_239,Weekend Brunch,79,5
user_239,Weekend Brunch,188,5
user_239,Date Night,14,5
user_239,Date Night,96,5
user_239,Date Night,197,5
user_239,Weekend Brunch,8,5
user_239,Weekend Brunch,18,5
user_239,Weekend Brunch,187,5
user_239,Quick Lunch,59,3
user_239,Quick Lunch,156,4
user_239,Quick Lunch,247,3
user_240,Quick Lunch,34,2
user_240,Quick Lunch,125,4
user_240,Quick Lunch,283,4
user_240,Date Night,95,5
user_240,Date Night,133,4
user_240,Late Night Eats,115,3
user_240,Late Night Eats,193,4
user_240,Late Night Eats,230,5
user_240,Quick Lunch,34,2
user_240,Quick Lunch,125,3
user_240,Quick Lunch,283,4
user_240,Date Night,95,5
user_240,Date Night,133,5
user_240,Quick Lunch,34,3
user_240,Quick Lunch,125,4
user_240,Quick Lunch,283,4
user_240,Date Night,95,5
user_240,Date Night,133,5
user_240,Group Hang,34,3
user_240,Group Hang,125,4
user_240,Group Hang,283,5
user_240,Late Night Eats,95,4
user_240,Late Night Eats,133,5
user_240,Group Hang,34,2
user_240,Group Hang,125,5
user_240,Group Hang,283,5
user_240,Weekend Brunch,95,5
user_240,Weekend Brunch,133,5
user_240,Weekend Brunch,95,5
user_240,Weekend Brunch,133,3
user_240,Date Night,95,5
user_240,Date Night,133,4
user_240,Date Night,95,4
user_240,Date Night,133,4
user_240,Date Night,95,5
user_240,Date Night,133,5
user_241,Date Night,67,5
user_241,Date Night,317,5
user_241,Date Night,330,4
user_241,Weekend Brunch,67,4
user_241,Weekend Brunch,317,5
user_241,Weekend Brunch,330,5
user_241,Date Night,67,5
user_241,Date Night,317,4
user_241,Date Night,330,5
user_241,Date Night,67,5
user_241,Date Night,317,5
user_241,Date Night,330,5
user_241,Group Hang,67,4
user_241,Group Hang,317,5
user_241,Group Hang,330,5
user_241,Quick Lunch,67,4
user_241,Quick Lunch,317,4
user_241,Quick Lunch,330,4
user_241,Late Night Eats,67,4
user_241,Late Night Eats,317,5
user_241,Late Night Eats,330,4
user_241,Date Night,67,5
user_241,Date Night,317,5
user_241,Date Night,330,5
user_241,Group Hang,67,4
user_241,Group Hang,317,4
user_241,Group Hang,330,5
user_241,Late Night Eats,67,4
user_241,Late Night Eats,317,5
user_241,Late Night Eats,330,5
user_241,Weekend Brunch,67,4
user_241,Weekend Brunch,317,5
user_241,Weekend Brunch,330,5
user_241,Date Night,67,4
user_241,Date Night,317,5
user_241,Date Night,330,5
user_241,Quick Lunch,67,4
user_241,Quick Lunch,317,5
user_241,Quick Lunch,330,4
user_241,Late Night Eats,67,3
user_241,Late Night Eats,317,5
user_241,Late Night Eats,330,4
user_241,Group Hang,67,4
user_241,Group Hang,317,4
user_241,Group Hang,330,5
user_242,Group Hang,92,5
user_242,Group Hang,162,5
user_242,Group Hang,236,4
user_242,Group Hang,58,5
user_242,Group Hang,138,4
user_242,Group Hang,256,4
user_242,Late Night Eats,25,4
user_242,Late Night Eats,103,4
user_242,Quick Lunch,92,4
user_242,Quick Lunch,162,4
user_242,Quick Lunch,236,2
user_242,Quick Lunch,26,2
user_242,Quick Lunch,91,4
user_242,Quick Lunch,220,4
user_242,Late Night Eats,29,4
user_242,Late Night Eats,68,5
user_242,Late Night Eats,105,4
user_242,Quick Lunch,26,5
user_242,Quick Lunch,91,4
user_242,Quick Lunch,220,4
user_242,Weekend Brunch,293,5
user_242,Group Hang,92,5
user_242,Group Hang,162,5
user_242,Group Hang,236,4
user_242,Weekend Brunch,293,5
user_242,Date Night,293,5
user_242,Group Hang,25,5
user_242,Group Hang,103,5
user_242,Group Hang,25,5
user_242,Group Hang,103,4
user_242,Quick Lunch,132,5
user_242,Group Hang,25,5
user_242,Group Hang,103,4
user_243,Date Night,243,5
user_243,Date Night,316,3
user_243,Date Night,243,5
user_243,Date Night,316,5
user_243,Quick Lunch,137,5
user_243,Quick Lunch,200,5
user_243,Quick Lunch,237,5
user_243,Date Night,147,4
user_243,Date Night,191,4
user_243,Date Night,209,5
user_243,Quick Lunch,137,5
user_243,Quick Lunch,200,5
user_243,Quick Lunch,237,5
user_243,Quick Lunch,42,5
user_243,Quick Lunch,85,4
user_243,Quick Lunch,170,3
user_243,Late Night Eats,137,5
user_243,Late Night Eats,200,5
user_243,Late Night Eats,237,4
user_243,Date Night,243,5
user_243,Date Night,316,4
user_243,Late Night Eats,137,5
user_243,Late Night Eats,200,5
user_243,Late Night Eats,237,5
user_243,Date Night,243,5
user_243,Date Night,316,4
user_243,Late Night Eats,243,4
user_243,Late Night Eats,316,4
user_243,Late Night Eats,243,4
user_243,Late Night Eats,316,3
user_243,Quick Lunch,137,5
user_243,Quick Lunch,200,5
user_243,Quick Lunch,237,5
user_243,Group Hang,100,5
user_243,Group Hang,201,5
user_243,Date Night,243,5
user_243,Date Night,316,5
user_244,Quick Lunch,37,4
user_244,Quick Lunch,225,3
user_244,Quick Lunch,298,3
user_244,Group Hang,37,5
user_244,Group Hang,225,3
user_244,Group Hang,298,4
user_244,Quick Lunch,37,4
user_244,Quick Lunch,225,3
user_244,Quick Lunch,298,5
user_244,Group Hang,37,3
user_244,Group Hang,225,4
user_244,Group Hang,298,4
user_244,Quick Lunch,37,4
user_244,Quick Lunch,225,4
user_244,Quick Lunch,298,4
user_244,Group Hang,37,4
user_244,Group Hang,225,4
user_244,Group Hang,298,4
user_244,Quick Lunch,37,4
user_244,Quick Lunch,225,3
user_244,Quick Lunch,298,4
user_244,Late Night Eats,37,5
user_244,Late Night Eats,225,4
user_244,Late Night Eats,298,4
user_244,Late Night Eats,37,3
user_244,Late Night Eats,225,2
user_244,Late Night Eats,298,4
user_244,Group Hang,37,4
user_244,Group Hang,225,5
user_244,Group Hang,298,4
user_245,Late Night Eats,86,5
user_245,Group Hang,27,4
user_245,Group Hang,76,5
user_245,Group Hang,154,4
user_245,Late Night Eats,27,4
user_245,Late Night Eats,76,5
user_245,Late Night Eats,154,5
user_245,Late Night Eats,27,3
user_245,Late Night Eats,76,3
user_245,Late Night Eats,154,4
user_245,Quick Lunch,27,5
user_245,Quick Lunch,76,4
user_245,Quick Lunch,154,3
user_245,Quick Lunch,35,4
user_245,Quick Lunch,279,4
user_245,Quick Lunch,332,4
user_245,Group Hang,86,5
user_245,Group Hang,70,4
user_245,Group Hang,180,5
user_245,Group Hang,16,5
user_245,Group Hang,28,4
user_245,Group Hang,165,5
user_245,Late Night Eats,226,4
user_245,Date Night,16,5
user_245,Date Night,28,5
user_245,Date Night,165,5
user_245,Group Hang,70,4
user_245,Group Hang,180,5
user_245,Date Night,86,5
user_245,Date Night,16,5
user_245,Date Night,28,5
user_245,Date Night,165,5
user_245,Date Night,86,5
user_246,Date Night,13,4
user_246,Date Night,204,5
user_246,Group Hang,99,4
user_246,Group Hang,101,5
user_246,Group Hang,141,4
user_246,Quick Lunch,22,5
user_246,Quick Lunch,93,3
user_246,Quick Lunch,301,3
user_246,Quick Lunch,99,3
user_246,Quick Lunch,101,4
user_246,Quick Lunch,141,4
user_246,Quick Lunch,99,4
user_246,Quick Lunch,101,5
user_246,Quick Lunch,141,4
user_246,Quick Lunch,60,4
user_246,Quick Lunch,107,4
user_246,Quick Lunch,334,5
user_246,Date Night,15,4
user_246,Date Night,259,5
user_246,Late Night Eats,99,4
user_246,Late Night Eats,101,4
user_246,Late Night Eats,141,3
user_246,Weekend Brunch,99,4
user_246,Weekend Brunch,101,4
user_246,Weekend Brunch,141,4
user_246,Quick Lunch,99,5
user_246,Quick Lunch,101,4
user_246,Quick Lunch,141,3
user_246,Weekend Brunch,15,5
user_246,Weekend Brunch,259,5
user_246,Late Night Eats,33,4
user_246,Late Night Eats,151,4
user_246,Late Night Eats,160,3
user_246,Group Hang,99,4
user_246,Group Hang,101,5
user_246,Group Hang,141,4
user_246,Date Night,13,4
user_246,Date Night,204,5
user_246,Quick Lunch,99,4
user_246,Quick Lunch,101,4
user_246,Quick Lunch,141,5
user_247,Late Night Eats,67,5
user_247,Late Night Eats,317,3
user_247,Late Night Eats,330,5
user_247,Quick Lunch,67,4
user_247,Quick Lunch,317,3
user_247,Quick Lunch,330,5
user_247,Weekend Brunch,120,3
user_247,Date Night,120,4
